Crop,Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Pesticides_Used_kg,Planting_Density,Irrigation,Previous_Crop,irrigation_needed,Yield_ton_per_ha
Maize,West,Sandy,5.938272099319258,168.20021677580277,33.90630787197854,66.80805603312503,187.4391822639829,63.291776620986866,276.41295779522454,Sprinkler,None,1,5.426744803314008
Wheat,West,Clay,7.397202685405589,310.2504660178381,17.361210041055493,51.35744718014986,76.51544758000144,13.899472995672133,274.46543746256765,Drip,Wheat,0,3.472322079802502
Wheat,North,Sandy,7.27886281878221,830.2901400539481,20.26103407621132,37.06573000807913,110.55413150340647,49.86142762764508,208.82570185832424,None,None,0,6.935312360344611
Rice,East,Silt,5.862215058126959,34.241121306077474,22.764909302078415,56.67757581672466,73.44354214727618,57.71968235805175,199.39006057072106,None,Rice,1,2.5207966180964108
Maize,West,Sandy,6.477937131306437,31.361639111384203,37.462315549934495,74.13319933699827,124.49813483298392,34.1221814037988,260.7559906879537,Drip,Wheat,1,4.235152592542003
Rice,North,Clay,7.188944513545797,574.8013767337047,19.918863564542242,87.70066768192224,131.06330195458384,88.48388636879446,153.92522075069007,Drip,Maize,0,4.279375698302271
Maize,West,Sandy,6.06153582696547,211.80693907903355,40.398961598792035,52.44629346732492,191.630542208249,24.49887828817797,278.9923347777582,None,Barley,0,5.821546647467225
Rice,North,Silt,7.901870969238447,436.24995997835816,18.957118164924026,62.563397922298606,111.87727306514411,32.8511624505593,216.93719839712594,Sprinkler,None,0,3.0692587905987025
Maize,North,Silt,8.41646952860425,72.78274875179424,16.05733347210469,81.0746630018151,135.04349203095472,24.129497352947773,216.20163698142915,Sprinkler,Barley,0,4.8500410504049976
Maize,East,Sandy,6.144278199887416,529.5865138676983,26.851362569090035,50.03996519700089,182.78938610812284,20.489197048350228,250.36167710810918,None,Wheat,0,5.312274813280766
Rice,West,Sandy,6.060735894371728,772.5017608805506,44.38324925913885,38.53543469824892,98.2107500264238,89.10812656064134,246.8624040465797,Flood,Barley,0,7.345284031589071
Rice,North,Silt,6.864805215392334,302.7546396116196,18.310266833663317,46.91290987396134,151.1245803451385,35.00732485629837,189.896109908455,Drip,Rice,0,5.159913953382645
Rice,South,Silt,7.743295831420097,33.5742570683038,18.05155332118887,83.94736978850328,163.57427732331448,75.02716175210706,291.4917906771145,Sprinkler,Wheat,1,2.7915389670427686
Maize,South,Loam,6.344801830705754,676.9819895487806,37.53499532386871,39.56358650771026,99.57923520305141,48.51841237527248,297.94949689989835,Flood,Wheat,0,2.608007763441875
Barley,South,Loam,5.5596397260918415,471.7694387567752,24.36485081980696,49.75326366040692,74.65117782959666,67.22861326605252,228.89835214442775,None,None,0,7.544826060509786
Rice,East,Silt,7.123661884098682,416.9434936730923,36.51844851677151,57.878418630020434,125.436431285341,93.53585765549884,234.20711972555205,None,Wheat,0,7.878011645094135
Maize,North,Sandy,8.369801703301922,11.225895749799284,21.0003176833009,80.8267934094552,103.52025951999525,86.01470803389245,233.14769451354354,Sprinkler,Rice,1,3.002190921245163
Wheat,East,Clay,6.673830566220836,481.279184038054,28.802159825944887,86.26279701917848,89.9693647688321,16.208775317821406,222.86811122673913,Sprinkler,None,0,6.508124796374556
Wheat,West,Sandy,6.760403662549301,44.532953259013695,22.958696332467536,55.54861857799529,196.01319660411573,86.06822817512959,291.77805805167384,None,Rice,1,3.504290459139076
Barley,West,Sandy,8.406705151342113,75.45757454080452,28.545846446372607,85.91724290121093,125.32295280522997,50.664116375262736,186.71286734661183,Sprinkler,Maize,1,6.997495211624617
Wheat,North,Loam,7.583822834880185,258.2105727918992,38.07291277755911,39.687545691465274,178.47165407651357,41.513115419189674,166.19372643830837,Sprinkler,None,0,2.5796447917003182
Wheat,South,Loam,7.657515768526375,92.35758624440732,37.86029821432985,39.41113751378222,79.29761158150387,70.51491329154655,289.4320926487247,Sprinkler,Wheat,1,4.622725163780146
Rice,North,Loam,7.188106016113203,324.83485702545624,30.47316863021171,86.95504917808788,190.9164147348696,95.51870857893232,181.95574713167292,None,Wheat,0,5.576422307911962
Rice,North,Silt,8.423827632589724,281.00195065804473,42.85115531163153,60.58080801169987,169.16471518535326,18.47219478293237,262.3733030313129,Drip,Wheat,1,7.115010612438534
Rice,North,Silt,7.566599453276668,34.33706137330587,22.913523073448218,41.15447012123724,171.30382342837135,79.12693272252152,180.58099638481727,Flood,Maize,1,7.140359792026297
Rice,East,Sandy,8.185098254815507,320.1468015121057,22.20934053357699,59.27942223453371,108.4647312793893,28.315722768215988,294.02790234335384,Drip,Rice,0,3.1057671746963402
Maize,West,Sandy,7.598136597199663,772.9286468539665,33.414192035263014,76.9926693227431,122.84554896165294,44.21225105442989,268.6682655505964,None,Wheat,0,7.802711652695555
Wheat,North,Clay,7.705347474521188,52.70267296484935,33.63891102650367,79.61522194341143,139.00314888480202,88.64407146369248,287.80772581722886,Flood,Barley,1,5.831315159054387
Wheat,North,Sandy,6.37123276642674,272.69178810008816,16.39620118694922,81.83815539895454,168.46483043075972,59.12192656111055,292.64772301674884,None,Wheat,0,5.952637761006362
Rice,North,Sandy,6.410436094041457,125.50372999950608,33.23333137160692,64.1742541852451,177.35851280906564,16.071098315538364,162.66365764034998,Drip,None,1,7.333958277350748
Rice,East,Loam,7.848953948728088,184.64018145782774,26.23308472047043,82.01676086207283,61.70679640279016,55.72436951230645,215.00832837374213,None,None,1,3.92177773998156
Maize,East,Loam,6.390118867509699,101.48223291915698,37.42327575961677,60.60181252819528,185.60935812997616,81.06777114772818,247.21505055424643,Sprinkler,Barley,1,4.491308434679018
Barley,East,Loam,7.188310212404595,131.14740572936952,39.243169936358186,66.42359414346464,190.62449787563915,57.5992528989034,270.3684156189346,Sprinkler,Maize,0,7.90993221346829
Rice,North,Loam,6.248056932720106,8.801401375108618,31.564614586411096,75.52318813629871,138.93311065351782,25.020031508114705,186.22076166216036,Drip,None,1,2.0992286056719376
Barley,South,Loam,7.950950142427208,1197.8355326962937,15.051150945067953,55.52611756263051,78.0125919882359,50.05369675517787,287.1907289083932,Sprinkler,Maize,0,7.202953796897767
Wheat,South,Clay,5.83150405368307,294.08875624645657,34.090974304999264,34.41488922832649,172.76222490552342,93.19108312356843,183.14644936472018,Drip,Maize,0,7.055036841914244
Wheat,South,Clay,7.988339919284993,208.36780746040665,37.46643838997803,51.00998141146185,132.28814218243986,69.23835910847018,279.92646023110296,None,Barley,0,3.5744776382614774
Wheat,West,Clay,7.308189401522806,145.21389816438457,22.469497986945427,67.43665300775763,172.57946805745695,75.68978558577304,226.9068869496285,None,None,0,6.930169005505634
Rice,North,Loam,6.060728604481232,232.55101747863634,28.939380034223664,41.53994217836861,172.22121898839748,80.73428567045053,227.31332578052846,Drip,Wheat,1,3.9814587405199537
Rice,South,Silt,7.126106156518355,143.46203436898426,43.97179870235365,38.9031218099784,63.00939735286887,18.16240817740013,206.10084232229866,Flood,Maize,1,5.773863021531373
Maize,South,Loam,6.347496510542022,133.84297490538447,23.943466601823104,47.584832675486254,141.0532142555996,62.338290334296744,165.52578471280358,Drip,Maize,0,4.681269835087209
Wheat,South,Loam,6.47040200419149,187.05641618740185,21.694597531252224,31.92668773666928,122.47164489030818,43.832367386677724,202.06350946793071,Flood,None,0,2.6079758033499862
Barley,North,Clay,6.554584124790641,96.88213581455474,21.325643714340305,74.60537388521519,191.91792049992765,22.524324730488743,214.01050724737095,Drip,None,0,7.372153509559252
Wheat,South,Loam,5.689957740916963,59.55353825805775,31.76402503061989,45.52293613130033,94.49619378880945,28.243860247362143,221.85315848294562,None,Barley,1,5.271559527373932
Rice,South,Clay,8.457885053204253,243.98888521624514,43.493613039240195,37.45430379819597,80.90001592863875,80.3044426352261,260.86429356152,Sprinkler,Rice,1,4.8908664560191895
Maize,North,Loam,5.594603884393672,555.0049654013619,33.26070387601064,71.94776495780611,184.56302840287321,24.53401947607955,202.8105165697588,Drip,Rice,0,7.276986004997642
Rice,West,Sandy,7.487490619552835,49.75552352268035,24.0996936071298,80.57568075259726,72.30733533501571,38.117674649954736,210.98892904709797,Flood,Rice,1,3.9681236993945745
Wheat,East,Silt,6.613682943272291,9.98462877816245,34.15709334202362,31.192535751706707,152.97791880866924,35.63860044367733,285.91479034831787,Sprinkler,Maize,1,5.422053639368926
Maize,South,Silt,7.438030872840097,85.0320227979305,33.74526892793362,44.01598624447349,95.00297207627163,14.376732752311089,262.88509419503936,Flood,Barley,1,7.293651392732408
Barley,East,Clay,6.568744759262751,1169.4455487762516,32.90775407188963,86.713939492175,135.17686332462165,51.59426043154227,153.42836542556873,Flood,Rice,0,4.0572857927536745
Maize,West,Sandy,7.521251938776576,529.4033846693144,19.78278620664906,53.11524815596651,142.43291492618917,78.93368579522878,271.8133136584556,Flood,None,0,6.761213636911499
Maize,West,Silt,7.687706528405082,271.8026715899924,34.03700398034982,86.31552380291588,112.60539229369502,11.99373694740097,298.4915886525539,Flood,Maize,0,5.086223814823574
Maize,South,Clay,7.571657921198934,794.5762230971495,27.90493357543499,46.45275230224064,196.24474703556436,20.12963054319065,290.96516120517333,Drip,Maize,0,2.9465996230799156
Barley,North,Loam,5.841885944074457,176.78706148776956,15.557761758691,43.08405813431592,69.77497521274687,74.81680116378111,275.39338492441345,Sprinkler,None,0,2.2435494063456476
Rice,West,Loam,7.470679703964054,1227.3557133480153,31.192934614424853,42.846504703679756,108.70986335551356,63.42228916056222,244.37606210059008,Sprinkler,Barley,0,6.360352409132646
Rice,East,Sandy,6.339962648362292,105.42181687538802,44.678002356552525,35.113719625496294,114.55929903114738,74.37228526438138,191.72881832478916,Sprinkler,Barley,1,3.57125044515944
Rice,East,Silt,5.586404111708001,82.45176859247242,25.492187725319507,83.78593731054754,144.65704234942723,30.70935593894247,248.16459170701444,Sprinkler,Rice,1,6.894372917187901
Rice,East,Loam,6.744492015666862,304.8732685085206,43.96677654955975,88.79010135797407,111.08896372917786,82.33919049676643,254.33887063137968,None,None,1,3.133571138306171
Maize,East,Clay,6.800629308411403,142.51882613488735,17.886172249877838,87.27052843629826,64.55540170582448,53.1883954099249,192.23372415460057,None,Wheat,0,5.407138332010732
Maize,West,Loam,6.90152240005734,295.3432033448996,36.97350347601919,81.12168838963643,192.11449972712393,64.92717767609713,188.29944366126594,Drip,Barley,0,2.560815669266254
Wheat,South,Loam,7.614472496172149,109.15109548583763,18.42989983988506,80.8132744590585,112.41186224580285,18.293807548075264,209.53857886384054,Sprinkler,Rice,0,6.414606782610242
Rice,South,Silt,6.426531427427378,288.6362117797452,23.207147206658227,69.66512803013926,101.40105908256089,28.452842502383916,246.17204535503026,None,Maize,0,6.5942175966838015
Maize,East,Silt,6.445841539311767,96.78404375732059,32.125225059663734,79.57282271703681,117.0083186261007,79.60220934492773,193.95934039235607,Sprinkler,Barley,1,7.499276318774722
Wheat,South,Clay,5.681656768723782,15.695114574229754,32.78339081930247,42.500541860582864,82.48935231933837,30.151759706990067,233.34997832678005,Drip,Wheat,1,5.368158752290815
Maize,East,Sandy,7.560463647976888,729.5891994787039,38.25633951702514,53.274757823227716,65.03325270029764,18.32768447693128,284.8856102781274,Flood,Maize,0,2.638650053829556
Wheat,East,Sandy,7.203478274198751,644.2010238502965,33.459342216823174,68.45017759768487,72.28677186632939,63.748295402689024,194.26504873188742,Drip,Maize,0,6.966591230984039
Wheat,North,Loam,6.548275338081364,1060.0569571930553,32.80844113141682,82.48627995369577,74.99822405053393,59.31428645455595,294.89606041912674,None,None,0,3.883364727422456
Rice,West,Clay,7.615566936752064,378.19170602899754,42.37059260967415,69.62816774212702,79.65101573238427,64.71045360849637,221.00219680098235,None,None,0,7.397560554498637
Rice,West,Sandy,7.112073247680632,344.39229785764394,28.564822566274714,80.34131750005236,112.99403183392884,65.64749467267822,165.1362506468841,None,Barley,0,7.867007445935101
Barley,East,Sandy,6.907734837611619,245.6152095541364,21.75797336085165,58.43697095095784,143.58489035662302,55.017761127805336,158.25590905943605,Drip,Wheat,0,2.7949313470418273
Barley,West,Loam,7.033973630983379,40.38270609502643,19.85365755070891,73.03822426230266,144.33317570400988,54.43965285117902,200.80117714489725,Drip,None,1,2.497757930191355
Maize,South,Clay,7.4090443758011695,62.933224831229,26.999837904284995,88.7988483825052,50.014635434289026,93.17490087605162,188.81384350948093,Drip,Rice,1,7.38562023467996
Rice,East,Sandy,7.480007813723798,102.52310111643114,36.38258265581087,39.20931342778546,188.14365003476,58.04935523917663,276.5569990804878,Sprinkler,Maize,1,7.3932571526431055
Wheat,North,Silt,6.366873457422152,662.6092207163613,16.276304547897027,85.6152415389534,173.42707707984823,65.55701821724729,260.64576321254344,None,Rice,0,5.511186375575439
Maize,South,Silt,5.92223009017346,56.97412022909796,18.871601595282183,61.341836870514165,194.59070591540598,34.027245274487015,282.6819430305087,Drip,Maize,1,7.328727491078228
Maize,North,Loam,5.969902543571556,768.6912382535356,18.183403803109183,68.59308184380347,103.99795170952893,88.39838807219719,238.38802473178043,Drip,Rice,0,7.583129262841066
Rice,North,Loam,7.418172657709005,221.93690759860496,32.55750459154376,82.67214041463076,149.71989150340954,12.193128339324685,215.31858713857508,Sprinkler,Maize,1,5.3323373934614855
Rice,West,Loam,8.118619857301379,377.1800459339756,22.28593951593799,54.57925035313902,75.20311238841457,60.1504086067997,190.58518921286054,None,None,0,6.119169106944042
Maize,West,Loam,6.728488835036655,35.042567438853574,19.987782849041896,55.12155449340304,172.5549540830504,44.54652656782978,237.46632516348745,Flood,Rice,1,5.681436490579552
Wheat,East,Sandy,6.008560480988387,94.01631439314842,32.78312159229067,61.63091018082602,74.20515844315533,64.35137760044293,242.70371673542297,Flood,Barley,1,3.047594888539585
Rice,West,Clay,7.769807494881563,954.7531026648568,37.83929746357138,31.146125069811035,98.89785512116244,42.415484479424215,208.94213456128,None,Barley,0,4.617414882574796
Rice,North,Loam,7.997468423258345,92.83516758220046,24.964647493579932,59.79997085660105,123.62522839204749,74.59191205458822,290.4893132741085,Sprinkler,Wheat,1,6.088305980427027
Wheat,North,Loam,8.1417473293629,105.5154832982265,32.346138170297884,47.46523589965382,139.1797503279126,11.829829867608773,245.9931882524274,None,Wheat,1,5.661613383410985
Barley,South,Sandy,7.3204942867412,66.04343495057553,17.943732395983805,85.67725094350689,133.94495364300974,46.53004948922287,275.6221800902299,Flood,Wheat,0,3.290586934118052
Barley,North,Loam,8.082185678164254,41.45936437786176,43.0557309137271,35.26411792518188,65.31440175649959,84.81372397681723,243.0586121053434,Drip,Rice,1,7.458554938707103
Wheat,East,Loam,5.546244875345223,79.68133262042507,25.106885559443185,57.55922772118811,113.25140042957764,32.51806460014923,197.48051779975575,None,Maize,1,6.704410038320718
Wheat,East,Clay,5.821707405308571,308.4407447173468,44.925170795205034,86.84809022264164,188.43638963087338,14.747579054228979,260.492873681805,Flood,Wheat,0,2.410745419349839
Rice,West,Silt,5.777728201156297,182.2933357296417,44.35763267549346,84.06211501910866,180.85527916277775,54.68716671086517,184.53817963254974,Drip,None,1,4.064470108001248
Wheat,West,Loam,7.637814052764199,242.06670738064753,38.36470348007434,72.080906542473,138.61752848819597,97.8880114474111,239.49140474979126,None,Barley,0,7.973228787497663
Wheat,West,Sandy,5.708745350630737,39.15728826389333,15.602012862209001,65.36166311976447,135.84868631804022,15.774270538162298,210.35495145291026,Sprinkler,Barley,1,4.338860202086819
Maize,East,Clay,6.989093117398921,486.02296148417264,31.304247611530897,46.843856227970406,66.75127739739952,16.305084347481397,172.48273032065552,Flood,None,0,5.980579934790766
Wheat,North,Sandy,6.9181206959088675,459.874618813891,17.605092613200345,52.01742676514729,80.0389178465455,63.56049084520104,211.98608632918393,Drip,Barley,0,2.6040653645009613
Rice,West,Clay,6.432110570674723,6.5479149224164095,41.85414077884548,35.408091885247636,87.89596139061442,32.50609415903162,196.54212441811342,Drip,Rice,1,3.8655440058929216
Rice,South,Clay,8.1112155098263,145.11643226373334,38.689087579422086,77.16649786549425,123.22935927857085,46.92081102735028,166.8333122562632,Sprinkler,None,1,7.292323122740387
Wheat,West,Loam,6.011299605639988,21.374889736536346,44.17021129787049,49.4321860742287,159.7034072143578,84.74564376994518,273.5742342989788,Flood,Rice,1,5.06323677214389
Rice,East,Loam,6.5573883531977195,471.2177650554951,33.251488594493864,70.06691394181244,119.10880334063873,27.89638157642648,224.78738346518742,Drip,Barley,0,6.950673467117019
Rice,West,Loam,7.822514500068787,400.98815520671496,30.66518413453014,51.455686631916805,68.90915627560966,74.73699432832898,201.95344084071306,Sprinkler,None,0,2.0459568294572
Barley,North,Silt,5.5912669431798525,696.7998962657879,30.56921567833163,57.85982648377576,115.90233155170708,55.40369619408007,225.74463745544261,Flood,None,0,5.996844826921181
Wheat,West,Silt,7.518851200739106,80.91491152027025,26.593451233630347,63.3001483425837,74.39498806233325,91.44619231728446,263.18746762626847,Sprinkler,None,1,3.7995696750259564
Wheat,East,Sandy,7.949193179084712,182.8050248710311,29.06070201687423,78.11114450343621,162.67210275393268,97.56658002642075,152.74430898288745,Sprinkler,Barley,0,7.164659584735091
Barley,East,Loam,8.296803516514501,61.18169745198076,34.06237749406051,42.669382652440824,74.97512906068685,53.64647070880562,232.01276408604315,Sprinkler,Barley,1,7.664279595020835
Barley,South,Silt,8.128889921474455,139.1992790340873,42.98842822668831,53.925923209791385,122.3800984316685,62.61823532039202,221.87261749259517,Sprinkler,Barley,1,6.125713714465343
Wheat,East,Loam,6.458152350501056,221.59607115384563,32.87653014768093,37.80489431350905,154.01204039916394,77.1258286663798,283.960528727261,Flood,Wheat,0,2.876472797944756
Barley,South,Silt,7.259092423968857,16.44166491251445,40.71347826952102,34.54563029527556,84.22970959178129,38.680672768480456,233.39574881817208,Sprinkler,Wheat,1,4.808643744313506
Wheat,North,Silt,5.731880479451398,376.44345080409806,40.88339733907502,66.28046137012751,61.40451614559896,30.406631547092214,170.5984263808601,Sprinkler,Maize,0,4.786972271992558
Wheat,East,Clay,6.273610010644026,235.11420618739177,30.564980275447777,41.34546266153416,134.49492141121232,96.82166551987046,208.30248229277103,Drip,None,0,6.981790332949838
Wheat,West,Loam,5.782667136242522,529.7556257279972,25.42408924492865,33.58796051556593,58.13039952565887,48.93538520976203,243.16040580788783,Flood,Barley,0,4.76369384812331
Maize,North,Loam,6.4455618704618916,95.14583006325314,34.187216199962435,83.82587587238433,138.16529644522518,10.143174386419632,156.89007105836774,Flood,None,1,3.9958091874238257
Maize,West,Silt,8.125561640376187,700.9080466365649,28.376320257445283,62.05886518712375,163.02478063793023,85.39464686725752,282.697364609642,Sprinkler,Rice,0,5.6681094063627055
Wheat,West,Loam,6.541500519022878,1992.2940034486649,17.44322601965799,38.07769244417908,99.39739875084598,63.96977451619771,160.16735110694316,Sprinkler,Rice,0,5.882493375116418
Rice,West,Silt,7.18569430900428,755.0992058805828,26.334273012973007,33.205567646852984,123.25241136210381,25.17027064482737,154.58866917695602,None,Barley,0,6.8596876284932815
Maize,North,Loam,6.800142544344823,451.3781013816641,44.822164141479746,37.191603204819366,189.31427573374197,12.712572385937108,150.30233611503303,Sprinkler,Wheat,0,7.402648298617517
Rice,North,Clay,6.876749572896205,501.98308807610334,16.455356100788617,58.28023441923685,120.66632962633287,36.2334187937558,252.5616737449282,Flood,Maize,0,7.339741174751743
Wheat,East,Loam,8.408716155509675,255.81472297465666,35.9000073570278,70.10791531013388,199.48310920900832,93.50983859262982,218.3880130834002,Drip,Wheat,0,5.760344552130347
Maize,West,Clay,6.388463404791574,63.27330107170156,40.23566115213741,68.47680449916274,73.55036170365094,94.0142053032051,165.42265413436513,Flood,None,1,5.145677234553029
Maize,South,Sandy,7.381973408569515,339.06867717083554,34.46177710426136,38.665385175869915,156.34008537249338,37.990313767190635,278.43127839833414,Drip,Wheat,0,6.807327030621167
Maize,East,Loam,6.760188008738341,374.2238440029988,32.0924469348987,68.00933711026252,147.89278972958812,85.23378935386451,180.40804111386097,Sprinkler,Barley,0,3.84073783624947
Barley,North,Loam,5.683438543143058,1267.7149433985926,36.22663250936273,54.291937453055965,180.84572202894907,49.766079093138615,198.94862384566036,None,Wheat,0,6.547586191747706
Wheat,South,Loam,6.967992494872708,233.80852407584212,27.88028211898967,57.884627057967904,63.866481798581106,68.8910274222935,176.65822107724156,Drip,Rice,0,5.0366175766045655
Maize,North,Clay,7.9400299871353255,94.97636057479285,17.740852119266304,78.08582437471904,92.03098872527251,40.0999488283981,289.01344465839105,Flood,Barley,0,2.7419052258212675
Maize,South,Loam,5.796258906045065,345.29318351960296,43.87115262910145,49.9499623607783,69.82688386405029,56.43753366438865,263.7100174758054,Sprinkler,Barley,0,6.517200759925761
Rice,East,Loam,5.708775542188927,1164.3873266864887,27.969023099525884,38.81994282980123,189.9642683407882,36.44015018952939,258.5930094966409,Drip,Barley,0,5.890819615464252
Rice,South,Silt,5.9608945611798,58.51770747912583,34.96167711504053,82.40718801398043,113.99529869678857,15.500292612081646,156.599404510919,None,Wheat,1,2.49454344641695
Rice,East,Sandy,7.793200334167919,118.35662395454695,30.93931310667886,42.72783455198028,186.50987683026037,22.544036757238498,228.40525563590484,None,Rice,1,4.702212057312301
Wheat,North,Clay,7.671986152434214,234.1878607147225,16.640192159326638,47.641792233278565,94.1610491538234,36.16070450259135,236.31786551171106,None,Wheat,0,4.918968291081894
Maize,South,Silt,7.195053306718332,55.97646236299401,43.58239802977616,72.39540353415734,68.95521520424778,97.8628405578517,207.3781260124024,Sprinkler,None,1,5.921072593607972
Barley,West,Clay,6.904679212277897,6.741371154173499,38.7761167834297,71.01301902345644,94.48059094790246,96.91049352249925,198.2634375446471,Drip,Maize,1,6.07092879550078
Rice,West,Silt,8.164977444107866,123.28644983167308,19.47293683408185,78.02400127702973,139.57615389920733,84.4897008236078,277.79142903281803,Drip,Maize,1,3.1431572921092403
Rice,North,Sandy,7.800093471500448,601.5692872110629,44.449466288648004,41.03199848687646,176.78488876768864,30.92554459864782,153.4524887031798,Sprinkler,Maize,0,2.2021938080982557
Barley,South,Silt,7.935826753905415,13.33243584781348,37.10704116515124,51.136793598852194,107.80860398374952,49.74419264876403,243.80322724156002,Drip,None,1,6.764437690511965
Rice,West,Clay,7.939786904051963,168.07255114288333,29.16964951284927,37.552994337375665,187.22129888802263,49.580455464163386,209.137037093665,Sprinkler,None,1,7.889568093418795
Wheat,East,Loam,7.428151464236674,430.8985635152043,33.34110169678719,62.462348830116255,86.63480895168931,44.82759203363655,249.89260217149354,None,None,0,7.644124101075783
Wheat,South,Loam,6.874043872947837,918.450085290941,18.202100460437926,47.55423555232207,154.03110309556502,14.039227458077104,179.6876318692555,Drip,Rice,0,5.004798008404174
Wheat,South,Sandy,8.094033257756951,1269.573434041842,31.81234530046833,71.33613846051377,160.35700257234083,58.107463680188594,185.79890319430316,None,Barley,0,5.1735971700210985
Rice,West,Clay,8.278022252809752,164.43853109625312,17.20983216051178,30.020662079072466,91.0944378995924,16.55307929123748,238.02807100152015,Sprinkler,None,0,7.583455417939033
Rice,East,Clay,5.571418129775029,901.0343549371739,31.345657713579058,33.58097990757476,54.045481745079115,82.17268126461494,296.99078194287017,None,Maize,0,5.264877993614398
Rice,East,Clay,5.654664619798754,10.818432337457022,31.580870662883562,55.9536180311606,104.78560130761332,72.21764285603034,296.2025374479476,Flood,Maize,1,3.6659895037530914
Wheat,East,Sandy,8.376229890725313,411.0282149003648,41.23316355482232,87.49104935853411,56.77942209592041,41.74633059791812,187.34714757160287,Sprinkler,Wheat,0,6.065544999069821
Wheat,South,Loam,6.331481841532584,308.7925087613359,36.75172500816882,83.45108324155098,185.11306631032664,68.24227439912168,165.35265454885658,Flood,Barley,0,4.86318965458719
Rice,North,Silt,8.120108318948256,86.11342570947447,22.4865717664536,89.640541683719,193.02878944010868,30.973330590318827,238.55148568949951,Sprinkler,None,1,6.710002393185281
Maize,South,Sandy,6.6663853568842075,212.36770791613068,41.6527842656357,55.00981349184269,160.30698739190007,33.872505846096914,212.99739121104426,None,Barley,1,6.69984064292818
Barley,South,Silt,5.857300172828067,41.62477612259945,32.19727994544017,32.794109176425096,159.00268779707508,38.27201652328644,264.253006945612,None,None,1,7.615752362335185
Rice,West,Loam,5.741329600628003,615.7748097365022,33.19138435722101,48.35736852118575,86.13390041175958,81.73104399417969,229.19755879177487,None,Maize,0,2.8269219691096286
Wheat,North,Sandy,5.969523697241369,132.9024727904612,20.06944107666535,70.5462511304371,61.0888364837127,28.962221216147604,226.58802089934616,Flood,Barley,0,5.127979551016099
Maize,East,Loam,6.249679584602094,295.0855180877732,40.73320787907342,38.10982858604491,170.31569537913748,60.65031047374347,246.96898023312286,None,Barley,0,6.715165554304182
Rice,West,Silt,6.965555061792479,51.86929356373276,42.92895345049632,47.99833072560006,133.87428973300513,28.042040297933653,168.96276672734763,Flood,None,1,4.609048551126313
Wheat,South,Clay,7.604493701697351,69.26383565255733,38.24971948484725,33.36996987269152,152.24412961807624,35.65336825561734,251.57425944998516,Flood,None,1,5.761303478272147
Maize,North,Clay,8.4591957294559,1446.862471498647,43.22257357935018,58.498022303414054,166.9461602129345,31.19331636878422,223.27795509831805,Drip,Barley,0,6.902190348916606
Barley,East,Silt,6.824520229867513,419.61503358175105,24.06899712367038,42.535240661705274,111.41514034284033,68.05042039659573,273.0220598451664,Drip,None,0,4.840199004963571
Barley,East,Clay,7.05455482702933,980.828737204913,40.833575050883134,35.47488161394014,71.68198849674766,57.40560500102023,170.80602505572276,Drip,Barley,0,4.449689917630979
Wheat,South,Silt,7.065447104149767,105.22965963528324,29.666794285912275,54.67294856894874,169.25551990443432,74.9169231314998,195.11205736746058,Sprinkler,Wheat,1,3.0833417426209957
Maize,East,Sandy,7.118303066463808,53.94005701681423,19.917516088307547,51.0735242624493,118.0648458842611,29.794909359968724,292.53695610232865,Flood,Barley,1,6.9472993164629795
Wheat,East,Sandy,7.053221971313387,209.79090475587697,35.06401797100203,62.25106421672954,174.0386346283899,10.823368215343352,232.9609318935032,None,Rice,0,6.774673709229642
Maize,North,Sandy,5.526324265185753,204.7620595418547,35.523608121176366,74.94231931881835,115.65487201400191,71.24586104173014,289.3951499630985,Drip,Barley,0,6.458902684837586
Wheat,West,Clay,5.505174466329522,57.69211888213422,23.607735412700706,36.754124185590314,82.55246126859592,20.336856264556836,253.35526546678182,Sprinkler,Wheat,1,4.359895718785424
Rice,North,Loam,5.792998954378369,396.3987950659551,15.824799948827103,77.46753541260051,75.65075249806735,32.167470198156046,288.96470474026887,Flood,Wheat,0,5.499143921018081
Maize,West,Clay,5.804669810287536,134.72050929420365,20.9954177725669,31.577398792510806,161.58826348387515,37.51175372151004,197.673942654072,Sprinkler,Maize,0,2.743920696142501
Wheat,West,Clay,7.614690726864389,61.873110094919205,26.9933264302166,56.58611414975087,136.23336841909952,77.21218830617812,163.58006375537357,None,Maize,1,3.9171130197432835
Wheat,West,Loam,6.1147480975479995,121.03267418589803,20.026887331796054,65.24581721315292,110.69043506970297,66.33026295916844,270.33626473471486,Drip,Rice,0,4.613161761525827
Barley,East,Loam,8.18414231426684,248.7991628574551,20.820898447188124,87.41992038838785,123.8175134286998,26.583889287324595,270.6703128693505,Flood,None,0,2.2612354566331376
Rice,North,Loam,8.285818988731059,388.90421456748606,26.741719931468086,64.43538161217899,132.44579079298097,63.80990295577676,242.82401919634714,Sprinkler,None,0,2.6215257321815972
Wheat,East,Loam,8.427680013687695,197.2708242685374,43.85359842925681,39.524951596283316,85.9124662738694,73.73331955995508,236.93553047427483,Drip,Wheat,0,6.97834699118293
Rice,South,Clay,8.31724391466106,223.70816108530502,37.927305462229455,61.052508320634544,106.72483695465337,45.00074825111543,287.2362256014426,Drip,Wheat,1,7.827223454876902
